,kepid,koi_disposition,koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_steff,koi_slogg,koi_srad,ra,dec,koi_kepmag
5108,6525209,0,75.13194883,184.429462,0.487,20.8729,122370.0,26.21,359.0,3.94,3625.5,5365.0,4.586,0.729,292.72137000000004,41.904919,14.658
5111,5512513,0,0.77459856,132.3192077,,2.71,,,,,,,,,283.69891,40.76804,14.737
5112,9965206,0,16.227548674,136.63972890000002,0.795,5.08666,192690.0,46.52,599.0,30.52,1870.0,5297.0,4.587,0.795,297.19037000000003,46.826481,15.901
5114,4848423,0,1.5017601719999998,131.5669078,0.518,5.85519,387900.0,90.92,1905.0,3110.42,2624.0,6327.0,4.315,1.29,295.21747,39.910042,11.825
5115,11403216,0,4.05325447,134.744552,15.329,4.0116,110920.0,1668.79,1191.0,475.36,446.1,6022.0,4.453,1.039,292.02689,49.20718,15.537
5117,5774375,0,1.549979213,132.675027,0.486,7.5945,370550.0,136.64,2141.0,4986.15,672.7,5408.0,3.7769999999999997,2.058,285.9259,41.09082,13.939
5121,7772914,0,23.1334494,154.45296000000002,0.954,3.602,456.3,2.55,638.0,39.2,21.6,5712.0,4.382,0.932,297.75192000000004,43.447578,14.655999999999999
5122,3529290,0,8.9539656,132.8453,0.656,4.898,70.4,0.84,923.0,171.51,12.2,6168.0,4.452,0.947,286.51018999999997,38.618309,13.776
5124,9285265,1,16.5860329,133.28136,0.167,7.043,231.3,2.09,821.0,107.25,14.6,5626.0,4.149,1.389,293.62976000000003,45.74065,15.589
5126,5780930,1,16.7525077,131.59833999999998,0.763,3.174,338.3,3.65,801.0,97.43,18.2,4807.0,3.906,1.802,288.59711,41.036429999999996,14.534
5128,4164393,0,49.612757516,165.99843719999998,0.929,7.07603,130460.0,57.08,536.0,19.46,2070.3,6241.0,4.45,1.031,293.21729,39.207809000000005,15.217
5129,6277410,0,6.32589574,133.27081,0.181,1.383,192.5,1.14,901.0,156.27,8.8,5749.0,4.5680000000000005,0.818,289.33551,41.683448999999996,15.421
5130,9843517,0,11.9378354,133.2612,0.036,4.652,246.0,1.15,671.0,47.91,9.6,5469.0,4.611000000000001,0.738,296.65256,46.618809000000006,15.954
5131,8812045,0,32.715906,135.9204,0.25,10.79,135.7,3.68,902.0,156.74,13.1,5527.0,3.627,3.192,289.09845,45.02309,14.462
5132,7288444,0,15.3317719,142.5217,0.802,5.467,179.2,1.91,821.0,107.44,13.3,5726.0,4.228,1.285,293.7674,42.829208,15.097999999999999
5133,3101923,0,82.331756,133.0814,0.027,8.664,283.2,2.08,474.0,11.96,11.9,5997.0,4.303999999999999,1.242,287.32268999999997,38.279709000000004,14.872
5134,10881457,1,84.704139,152.1832,0.01,10.393,655.7,4.17,537.0,19.59,17.0,6085.0,4.115,1.634,298.95914,48.25782,15.169
5135,5513861,0,0.755105584,131.8133513,0.732,5.02374,250030.0,76.26,2412.0,7996.1,2158.5,6592.0,4.369,1.19,284.35217,40.71471,11.638
5136,9948002,0,101.26336282,214.125128,0.944,17.8951,72792.0,44.0,435.0,8.47,3573.1,6309.0,4.413,1.062,290.42529,46.889938,14.319
5142,11671429,0,112.46358893,197.557702,0.523,31.8273,242410.0,129.04,692.0,54.2,1374.0,7426.0,3.903,2.463,296.45337,49.786549,10.967
5143,5621333,0,27.0965146,139.3521,0.769,8.42,208.4,2.13,700.0,56.79,16.4,5775.0,4.1930000000000005,1.352,292.22977000000003,40.808949,14.886
5145,5392897,0,42.39930429,354.461453,0.336,18.3609,205990.0,44.7,542.0,20.46,2261.9,6153.0,4.487,0.962,299.06942999999995,40.515659,15.747
5148,11810124,0,11.6044881,139.05603,0.118,3.409,267.6,1.88,841.0,118.5,14.5,5533.0,4.275,1.166,289.66489,50.020039000000004,15.254000000000001
5150,3433668,1,15.0219784,143.6989,0.96,5.068,96.9,1.77,874.0,137.91,7.4,5831.0,4.162,1.382,288.54913,38.565231,13.109000000000002
5151,2849140,0,11.8237228,139.4199,0.698,8.518,212.7,1.25,703.0,57.62,14.2,5559.0,4.578,0.803,290.73328,38.00721,15.353
5152,7503885,1,91.078624,213.7723,0.901,10.304,738.6,3.26,415.0,7.02,20.8,5915.0,4.437,1.008,282.65741,43.162521000000005,15.214
5153,3629330,1,85.272459,182.3725,0.965,13.31,767.8,3.85,443.0,9.1,18.9,5922.0,4.349,1.057,286.13077000000004,38.779629,15.417
5154,5471289,0,12.42592675,141.5292956,0.973,29.1701,410.3,2.66,790.0,92.32,63.7,5952.0,4.489,0.971,297.61118,40.650799,14.936
5155,8121328,0,19.0689513,145.7515,0.98,12.462,169.3,1.63,627.0,36.63,19.1,5418.0,4.436,0.889,298.82062,43.909859000000004,14.370999999999999
5157,9528430,0,90.08255562,173.987561,0.099,19.7301,43252.0,49.2,666.0,46.58,3571.6,6523.0,3.835,2.343,292.66357,46.114940999999995,12.963
5158,5529552,0,0.759768478,131.78573,0.583,2.824,57.4,0.64,1737.0,2149.06,12.9,5481.0,4.574,0.815,290.48871,40.725182000000004,15.318
5159,8882847,0,42.2011587,172.4344,1.225,8.479,178.1,37.39,671.0,47.85,15.9,6200.0,4.135,1.449,290.80343999999997,45.169785,13.294
5161,6707942,0,9.014220177999999,131.549902,0.802,2.76441,34086.0,15.49,661.0,45.03,1109.2,4842.0,4.573,0.73,296.05759,42.110931,13.57
5162,5023948,0,1.8246533409999999,132.883177,0.845,4.25512,176740.0,55.44,1680.0,1880.22,1833.7,6413.0,4.372,0.941,295.24097,40.1576,15.048
5163,5113053,0,3.185090259,133.29401399999998,0.465,4.801880000000001,423280.0,92.5,1564.0,1414.18,1909.2,6516.0,4.249,1.279,295.39136,40.216770000000004,15.519
5164,5817957,0,372.76888,377.6144,0.909,23.27,1157.2,3.66,242.0,0.81,22.8,5800.0,4.513999999999999,0.894,298.55057,41.040771,15.422
5168,11303322,1,38.1303324,159.3878,0.562,6.53,180.4,1.54,613.0,33.43,11.6,6370.0,4.41,1.106,294.85263,49.057468,14.633
5169,11241912,1,14.42735088,138.84024,0.977,4.857,117.0,1.53,783.0,88.9,21.5,5929.0,4.4030000000000005,1.04,290.63657,48.996078000000004,13.359000000000002
5170,6043538,0,6.2253374,133.0882,0.692,4.388,108.6,1.92,1378.0,851.73,11.8,6263.0,4.024,1.726,292.18057000000005,41.315540000000006,14.918
5171,8824737,0,12.90235874,139.15105,0.382,2.446,354.4,1.49,675.0,48.99,15.7,5530.0,4.586,0.788,294.10391,45.001419,15.487
5172,9349757,1,36.4337867,132.90573,0.25,4.388,406.8,2.2,561.0,23.35,16.2,5566.0,4.329,1.099,294.69406000000004,45.86684,15.245999999999999
5174,7289338,0,12.5014905,142.55934,0.43,3.882,220.1,2.24,952.0,194.3,10.8,5821.0,4.127,1.492,294.01529,42.824371,15.589
5175,5004909,0,40.6511021,164.5528,0.682,11.282,136.4,1.7,651.0,42.54,17.3,6297.0,4.26,1.369,289.91971,40.16853,13.935
5177,5898983,0,40.1454757,133.7186,0.491,5.2,310.8,13.01,1640.0,1708.38,5.2,7852.0,3.159,7.162,297.71487,41.104279,13.200999999999999
5179,8552719,0,1.546222068,132.45951000000002,0.503,7.998,49.4,0.77,1578.0,1465.41,56.6,5611.0,4.388,1.073,288.97165,44.624531,12.16
5180,12164634,0,89.3313828,204.18503,0.899,11.919,2177.6,8.02,558.0,22.89,169.5,6860.0,4.2330000000000005,1.467,294.32257000000004,50.741692,13.68
5181,5193077,0,22.2941485,146.4526,0.709,3.188,100.9,1.5,760.0,78.93,13.6,5915.0,4.223,1.392,293.57211,40.3578,13.03
5183,8880123,0,46.7162336,145.5064,0.266,7.259,345.5,2.03,531.0,18.74,15.4,5856.0,4.386,1.092,289.8288,45.102759999999996,15.222999999999999
5184,9474756,0,17.6062701,147.1894,0.923,6.134,146.2,1.72,753.0,75.96,10.4,5808.0,4.3260000000000005,1.159,295.55374,46.029109999999996,15.135
5185,10068919,0,43.56225858,153.270753,1.295,3.6873,51325.0,80.02,624.0,35.83,163.6,6411.0,4.3069999999999995,1.216,289.26416,47.005989,13.675999999999998
5187,12316447,0,17.907664726,139.743761,2.79,5.58652,265410.0,282.86,746.0,73.31,1731.4,6173.0,4.447,1.041,296.11542000000003,51.007111,16.107
5188,5823557,0,2.4044122,133.2244,0.559,4.575,42.7,0.85,1662.0,1805.11,10.8,6398.0,4.276,1.249,299.63027999999997,41.03569,13.894
5190,9785454,0,184.52015392,237.698721,0.886,15.3564,49269.0,23.38,275.0,1.36,1759.1,5341.0,4.513999999999999,0.776,297.34164,46.543362,14.07
5191,8636333,1,82.175197,197.20186999999999,0.015,8.664,546.4,2.24,441.0,8.92,20.8,6247.0,4.489,0.954,295.94827000000004,44.75312,15.292
5192,7136958,0,29.015852933,138.402477,12.223,7.19844,71432.0,1183.06,592.0,29.11,1268.8,5783.0,4.415,0.941,296.93976000000004,42.691921,15.546
5193,1995732,0,77.36241476,139.095626,0.995,12.1317,96586.0,41.66,362.0,4.08,1246.3,5359.0,4.57,0.79,286.216,37.42524,15.673
5195,8081239,1,10.35857039,138.30794,0.074,2.577,273.7,1.68,860.0,129.28,15.1,5893.0,4.423,1.02,284.5321,43.989959999999996,15.408
5197,3745559,0,30.2541186,136.63873,0.122,2.134,576.3,2.8,660.0,44.87,12.3,6277.0,4.402,1.161,291.06203999999997,38.863312,14.296
5198,8356054,0,17.081202417,134.296431,0.915,7.206169999999999,134140.0,39.24,585.0,27.61,1524.8,5431.0,4.623,0.708,287.9726,44.333611,15.863
5199,9117416,0,20.034708,145.4541,0.193,6.49,124.4,2.24,967.0,207.16,22.9,6120.0,3.9339999999999997,2.0,300.31619,45.49538,13.265999999999998
5202,5900235,0,58.7701045,174.775,0.551,6.995,224.4,1.57,508.0,15.78,13.2,6158.0,4.397,1.013,298.00088999999997,41.196991,14.324000000000002
5204,7517261,1,23.2385587,143.5274,0.355,8.432,161.2,2.18,903.0,157.09,15.5,6602.0,4.1080000000000005,1.685,288.4212,43.179794,13.932
5207,8424002,1,20.35971899,134.29123,0.925,2.1521,345.7,0.8,276.0,1.38,26.8,3419.0,4.904,0.344,289.27451,44.470321999999996,13.392999999999999
5208,8635938,0,43.798566,172.58505,1.182,6.401,290.4,48.52,721.0,63.8,26.1,5611.0,3.842,2.227,295.82376,44.79591,12.963
5210,5024292,0,4.301031137,134.44907,0.79,5.65214,204150.0,93.01,1454.0,1056.61,1526.2,6386.0,4.208,1.548,295.30023,40.18335,14.573
5213,5877292,0,11.7201693,136.1871,0.292,2.399,154.4,1.34,870.0,135.43,7.5,6193.0,4.434,1.067,292.13049,41.165749,15.171
5215,3428468,0,114.90862419,199.450746,0.78,7.66397,196110.0,42.78,259.0,1.06,1179.7,4412.0,4.565,0.737,286.72336,38.595661,15.927
5216,7091432,1,11.55532445,134.12977,0.96,3.499,250.0,1.7,674.0,48.88,16.1,5149.0,4.506,0.803,281.29855,42.685749,14.597999999999999
5219,6106046,0,8.5073512,135.8115,0.223,2.266,209.5,1.38,891.0,148.86,8.9,5914.0,4.4830000000000005,0.955,285.23715,41.497532,15.33
5220,6368230,1,26.0841212,149.4437,0.092,6.141,259.7,1.35,598.0,30.24,13.8,6083.0,4.563,0.835,293.1651,41.746231,15.44
5221,7115291,0,52.802767576,167.270294,1.473,5.6184,52110.0,75.82,472.0,11.73,1238.8,5835.0,4.492,0.901,291.00095,42.622231,15.193
5222,9907505,0,39.206808648,142.46111090000002,0.81,6.2470099999999995,186980.0,50.2,516.0,16.82,1274.3,5945.0,4.545,0.861,297.81793,46.76421,15.545
5223,9027909,1,64.6589166,170.17972,0.083,7.71,235.4,2.12,535.0,19.39,13.9,5821.0,4.172,1.395,293.97393999999997,45.3507,14.694
5225,6369845,0,27.6760342,144.9833,0.071,4.234,266.8,5.15,951.0,193.23,14.4,5123.0,3.4419999999999997,3.224,293.64758,41.730678999999995,13.33
5229,5471688,0,12.4281308,141.4385,0.33,6.79,131.4,0.85,715.0,61.78,9.4,5940.0,4.621,0.729,297.72504,40.64431,15.056
5232,6058816,0,73.7502765,188.52221,0.127,13.309,233.1,3.78,677.0,49.76,33.9,6056.0,3.7969999999999997,2.481,296.35461000000004,41.33556,13.214
5235,9892471,0,8.268081087,135.05632980000001,1.099,3.4710300000000003,71479.0,50.31,863.0,130.83,1320.5,5749.0,4.502,0.922,292.53125,46.728699,15.767999999999999
5236,2019076,0,3.564614021,131.86235,0.989,3.44204,94342.0,46.0,1187.0,470.37,728.8,5891.0,4.45,0.892,292.46249,37.442619,15.671
5239,11968513,0,1.036592635,132.089146,0.898,2.40749,124500.0,463.05,4194.0,73013.77,444.7,4884.0,2.737,8.747,294.3616,50.30526,14.440999999999999
5240,4263529,0,10.10404351,132.892841,0.951,1.0022,1322.4,4.05,752.0,75.32,39.5,5530.0,4.541,0.831,291.88907,39.361771000000005,14.030999999999999
5241,7866921,0,91.4999978,182.769045,0.736,19.5818,65496.0,21.86,335.0,2.98,1018.4,5263.0,4.572,0.774,279.85607999999996,43.6679,14.800999999999998
5242,6619815,0,65.9407869,231.97155,0.332,7.776,580.4,2.33,454.0,10.04,19.8,5982.0,4.493,0.96,295.57608,42.023361,15.502
5245,11651712,1,14.53260546,140.4685,0.112,2.4212,328.9,1.69,746.0,73.37,29.0,6003.0,4.507,0.932,285.71191,49.706661,13.785
5247,7697103,0,13.9248005,142.04731999999998,0.021,5.016,195.2,0.9,588.0,28.27,11.2,5271.0,4.669,0.648,296.38268999999997,43.386589,15.712
5250,8738775,1,48.0506878,140.514,0.186,7.999,274.5,2.36,564.0,23.9,15.1,5332.0,4.083,1.453,284.77811,44.916779,15.033
5254,6515722,0,1.908525084,131.77571,0.015,4.169,218.9,3.74,3191.0,24558.81,26.9,9174.0,4.013,2.471,289.73917,41.965271,11.720999999999998
5255,6679504,0,0.798467681,132.04627,0.331,0.86,120.7,0.82,1718.0,2064.49,9.4,5575.0,4.5569999999999995,0.733,288.00982999999997,42.14996,15.89
5257,5305404,0,161.252567,189.10238,0.869,23.626,2911.5,5.04,318.0,2.41,94.7,5985.0,4.574,0.811,298.93143,40.404911,14.72
5258,3728432,1,3.90863457,133.92971,0.111,1.7704,867.2,1.86,787.0,91.01,36.6,4518.0,4.613,0.653,285.11969,38.866421,15.645999999999999
5260,5473535,0,1.673662758,131.67166,1.186,2.3135,316.4,23.42,1729.0,2106.67,33.4,6444.0,4.433,1.053,298.14502000000005,40.69809,14.575999999999999
5261,12106934,0,5.93717724,135.95682,6.282,5.355,25450.0,594.32,1005.0,241.6,56.3,5780.0,4.438,1.0,289.17267000000004,50.630558,18.358
5262,6222898,0,3.89043062,132.7665,0.025,6.596,195.4,1.24,1106.0,354.22,14.4,5646.0,4.449,0.896,296.71689,41.504978,15.204
5263,3955866,0,16.8282542,296.233,0.7071,39.098,655.3,2.66,668.0,46.95,78.3,5575.0,4.496,0.972,291.92963,39.067108000000005,14.889000000000001
5266,8589731,0,4.469731089,133.011683,1.268,5.257,3159.6,84.63,1614.0,1604.34,286.7,5758.0,3.8080000000000003,2.318,300.78256,44.65501,13.245999999999999
5267,4356766,0,1.7318031969999998,132.887574,0.63,5.6803,44612.0,22.87,1526.0,1285.11,221.1,5761.0,4.426,1.029,289.25427,39.409729,15.449000000000002
5268,2167890,0,2.64830047,133.03487900000002,0.873,2.6395,12668.0,126.54,3042.0,20225.84,79.8,4839.0,2.761,9.278,293.09362999999996,37.514511,12.857999999999999
5271,11303811,0,1.705780649,133.15662,1.231,1.6271,15498.0,25.95,1101.0,348.32,31.8,4970.0,4.665,0.591,295.06152000000003,49.046558000000005,15.77
5272,2437783,0,7.45306683,131.76434,10.337,4.7617,46552.0,1044.28,932.0,178.53,84.3,5780.0,4.438,1.0,290.25198,37.763203000000004,17.3
5275,5956776,0,0.5691150970000001,132.020841,0.444,3.5028,585600.0,156.15,3357.0,29827.37,229.6,7174.0,4.13,1.705,290.64828,41.23407,16.747
5276,8883727,0,2.529073751,133.390989,1.263,1.8827,1572.9,25.8,1137.0,395.83,73.4,5465.0,4.598,0.766,291.13748,45.11092,15.573
5278,6516874,0,0.9163266990000001,131.80905,0.988,3.1427,96384.0,50.7,1917.0,3196.67,251.6,6046.0,4.486000000000001,0.972,290.09695,41.97068,15.895999999999999
5280,9161118,0,1.306723495,132.53576,1.229,6.606,12457.0,27.42,1170.0,443.02,311.7,4651.0,4.612,0.657,294.32037,45.501282,15.984000000000002
5281,3556229,0,0.7967202,132.288291,0.839,4.25304,167720.0,56.89,1964.0,3497.4,716.6,5780.0,4.438,1.0,294.35196,38.604702,17.656
5284,10583225,0,2.69634575,132.9969,0.54,3.785,185.2,1.46,1287.0,650.06,35.4,5418.0,4.335,1.051,283.78958,47.806430999999996,14.544
5285,5215251,0,2.553924603,131.94769,1.258,9.835,1680.1,32.67,1352.0,789.69,100.5,5993.0,4.489,0.986,298.45837,40.39193,15.755
5286,10383696,0,8.487871809,134.495278,0.941,4.19829,118810.0,46.24,798.0,96.0,483.9,5553.0,4.558,0.855,280.8858,47.565632,16.947
5291,5738506,0,9.50158045,131.97492,0.444,5.0701,443400.0,73.07,860.0,128.99,314.9,5780.0,4.438,1.0,299.68124,40.967921999999994,18.347
5293,4247807,0,2.050435466,133.288776,1.275,8.0122,7765.3,34.84,1278.0,629.98,445.8,5440.0,4.496,0.825,287.16848999999996,39.379581,14.808
5296,9053086,0,1.274841686,131.62331799999998,1.128,3.5903,50253.0,63.68,2025.0,3957.46,353.0,6211.0,4.247,1.281,300.72165,45.306702,14.034
5302,10031907,0,8.58965725,132.01852,1.249,8.9793,1161.5,27.86,828.0,111.01,107.8,5697.0,4.539,0.892,298.82263,46.939129,14.649000000000001
5304,5480736,0,8.56751264,136.06104,1.182,5.449,347.9,23.05,972.0,210.83,17.9,6212.0,4.42,1.054,299.52237,40.611252,14.943
5305,8487748,0,1.061934313,131.72596000000001,1.218,3.194,607.0,15.14,1104.0,352.77,70.0,4304.0,4.675,0.566,288.90912000000003,44.591831,15.454
5306,9892856,0,2.406574511,133.73667,1.187,3.4382,738.0,26.22,1481.0,1140.2,63.9,6167.0,4.428,1.107,292.69342,46.793892,15.42
5309,3340313,0,30.5528701,143.348399,1.134,5.3367,63521.0,63.57,685.0,51.9,510.8,6441.0,4.367,1.165,290.96396,38.469501,16.245
5311,4150804,1,160.88451966,277.504342,0.284,10.8771,7590.4,9.09,346.0,3.39,526.1,5650.0,4.313,1.044,289.7916,39.285328,12.888
5312,5021174,0,4.04506346,132.232226,0.529,3.22222,360180.0,67.94,1143.0,402.77,483.9,5780.0,4.438,1.0,294.58797999999996,40.167068,17.705
5314,2581316,1,217.83184293,238.82003500000002,0.004,21.306,9148.7,11.17,343.0,3.29,1244.4,6259.0,4.385,1.167,292.62747,37.860141999999996,11.69
5321,10676927,0,1.031100362,131.87473,0.293,2.9759,129160.0,27.35,1584.0,1491.65,178.5,5666.0,4.601,0.752,296.14957000000004,47.937832,17.022000000000002
5322,5649836,0,0.597933142,131.95668999999998,0.634,3.4713300000000005,284380.0,63.46,2161.0,5169.99,1490.3,5780.0,4.438,1.0,299.07919,40.828976000000004,16.377
5324,3836399,0,1.540392098,131.9989,1.184,3.7271,1022.0,17.63,1210.0,506.98,87.2,4911.0,4.564,0.724,286.93588,38.924469,14.449000000000002
5325,2581554,1,47.1484324,175.2689,0.668,3.1347,1113.8,2.58,391.0,5.5,54.5,4975.0,4.579,0.734,292.69028,37.83498,12.86
5327,10363115,0,59.3627946,184.14711,0.001,13.972,233.6,2.23,566.0,24.33,51.5,5786.0,4.106,1.471,299.58337,47.448078,12.07
5328,5966810,0,247.891041,133.92838,0.002,18.363,956.6,4.74,367.0,4.27,34.6,6121.0,4.163,1.536,293.8183,41.211459999999995,14.948
5329,10491062,0,2.199076661,133.06146999999999,1.22,6.11,777.4,21.72,1179.0,457.33,56.2,5310.0,4.565,0.791,298.78415,47.655547999999996,15.339
5330,9761615,1,1.79110997,131.95636000000002,0.028,2.0917,167.5,1.29,1549.0,1356.76,24.3,6040.0,4.468999999999999,0.999,287.40295,46.573978000000004,14.495999999999999
5331,4058881,0,7.77241144,132.58122,0.317,5.272,286.9,1.69,938.0,183.58,18.9,6014.0,4.486000000000001,0.993,292.02042,39.161559999999994,15.327
5332,6863158,0,1.99469354,131.5639,0.643,5.297,75.1,0.46,758.0,78.2,8.9,3799.0,4.738,0.51,291.85205,42.343361,15.845999999999998
5335,10795103,1,214.3120439,336.330158,0.016,16.2938,4523.4,9.17,380.0,4.93,562.8,6471.0,4.287,1.357,290.97393999999997,48.178162,12.04
5336,9394601,0,0.8768263359999999,132.0647202,0.481,3.6097,138370.0,37.24,2042.0,4095.0,1338.1,6344.0,4.481,0.962,287.15314,45.983829,12.29
5337,8494410,0,208.86909724,273.692419,1.056,4.5707,21307.0,29.95,316.0,2.34,413.8,5914.0,4.421,0.987,291.4946,44.523499,14.460999999999999
5342,8047283,0,0.77544539,132.072938,1.272,1.8764,6791.4,35.53,1883.0,2974.07,205.1,5861.0,4.546,0.865,297.55621,43.854988,15.64
5345,7612691,0,3.46724809,133.90268999999998,0.953,11.01,1317.3,2.52,841.0,118.15,107.0,4969.0,4.713,0.543,293.40939,43.225201,15.889000000000001
5347,8042789,0,4.618309224,135.85023,1.247,3.6752,1191.0,25.43,947.0,190.56,68.5,5452.0,4.572,0.815,296.39835,43.803532000000004,15.757
5348,10095484,0,0.677761275,131.625946,1.205,3.7085,877.9,22.15,1906.0,3136.01,120.8,5699.0,4.553,0.853,298.71072000000004,47.037449,14.382
5351,10281221,0,0.5828954120000001,131.621083,1.011,1.0528,587.5,5.87,2347.0,7152.6,87.0,6263.0,4.46,1.009,294.61252,47.343262,14.972000000000001
5353,5471496,0,12.42618005,141.50486,0.935,28.1949,1522.8,3.48,551.0,21.8,113.1,4624.0,4.619,0.684,297.66675,40.65416,15.889000000000001
5354,4544620,0,2.189090653,132.08535,1.238,5.2094,1027.1,23.25,1185.0,466.32,78.3,5401.0,4.593,0.777,285.89816,39.672218,15.875
5355,5784777,1,5.33905606,132.14193,0.02,1.6415,755.5,1.9,817.0,105.25,28.9,5057.0,4.573,0.704,289.8707,41.040729999999996,15.362
5356,6863187,0,1.99492332,133.4406,0.772,5.898,77.7,0.94,1451.0,1044.18,11.1,5957.0,4.498,0.971,291.85974,42.348701,15.634
5358,9719636,0,3.351573993,134.28062,0.011,2.8758,54546.0,24.15,1282.0,638.3,192.4,5984.0,4.408,1.033,295.52621,46.457142,17.279
5362,6974867,0,0.887691177,132.36711,0.419,1.644,37.3,1.53,2709.0,12704.16,20.8,5500.0,3.775,2.491,298.33722,42.432911,12.386
5364,11518142,1,240.7990472,334.14037,0.647,16.666,5022.9,10.31,342.0,3.22,170.1,5758.0,4.168,1.385,296.66791,49.461861,14.822000000000001
5366,12109845,0,0.865959015,132.053694,3.068,1.9058,291270.0,144.5,1162.0,434.65,620.8,4561.0,4.788,0.469,290.91916000000003,50.696388,16.44
5368,8651551,0,1.5274911169999998,132.259806,1.164,7.9136,33546.0,27.85,988.0,224.31,298.6,4273.0,4.652,0.595,300.00583,44.718781,15.935
5369,7115550,0,0.566814046,131.79379,0.633,4.049,42.1,0.56,2039.0,4073.9,23.8,5724.0,4.53,0.827,291.08887000000004,42.613898999999996,14.225
5370,9532637,0,0.61496383,132.022402,0.506,1.9305299999999999,358050.0,44.79,1460.0,1074.84,806.5,4509.0,4.612,0.663,294.35965,46.125389,17.453
5371,5305451,0,161.253747,189.0939,0.912,25.322,2598.4,4.98,295.0,1.8,54.7,5570.0,4.573,0.803,298.94003,40.419441,15.397
5378,11667548,0,0.831741499,132.074741,1.298,2.297,1231.1,41.62,2198.0,5501.14,110.9,6343.0,4.408,1.14,294.75632,49.792091,15.61
5379,8868649,0,4.44737112,133.84048,0.978,19.45,224.4,2.06,1068.0,307.65,93.0,5472.0,4.382,0.981,284.39655,45.13604,14.015999999999998
5380,9715939,0,12.893018017000001,141.611199,1.241,3.30029,16033.0,62.52,1004.0,240.5,453.0,6387.0,4.178,1.408,294.16989,46.425289,15.517000000000001
5381,6887030,0,5.44085762,134.29408,0.735,2.119,137.5,0.97,892.0,149.44,9.3,5519.0,4.59,0.762,297.8728,42.303290999999994,14.81
5382,4751083,0,4.5324163219999996,135.6589,1.183,3.2864,34953.0,62.25,1328.0,735.27,175.6,6306.0,4.283,1.281,293.08648999999997,39.801788,16.028
5388,7013923,0,2.21396079,132.5689,0.143,3.452,119.4,0.87,1123.0,375.04,9.6,4922.0,4.505,0.823,284.31453999999997,42.589321000000005,15.844000000000001
5389,5360082,0,11.35501209,133.20478,0.473,14.557,19675.0,8.0,534.0,19.29,221.4,4594.0,4.678999999999999,0.567,291.08333999999996,40.566639,14.772
5390,6543683,0,1.195515251,132.303851,1.281,5.0834,8054.4,49.33,1959.0,3469.7,309.1,6040.0,4.271,1.155,297.54337000000004,41.947979,13.998
5394,7983756,0,5.24078259,136.54913,1.223,5.238,592.6,24.73,1080.0,322.16,58.1,6192.0,4.503,0.917,298.84415,43.725361,14.482999999999999
5396,12784167,1,1.847892736,132.19915,0.036,1.8904,323.3,1.51,1374.0,843.8,53.3,5763.0,4.5569999999999995,0.842,289.84323,52.070159999999994,14.216
5398,8912730,0,11.3775281,132.5848,1.415,12.918,1651.3,82.26,1177.0,453.61,38.2,6943.0,4.162,1.66,300.19409,45.145740999999994,13.93
5400,11466960,0,0.695954898,131.89905,0.103,1.469,318.1,2.58,2740.0,13264.33,8.5,6737.0,4.243,1.425,297.13989,49.381617999999996,13.495999999999999
5402,4649440,0,19.37070781,147.66803000000002,1.2,2.2466,653.2,108.54,1180.0,458.92,38.4,5321.0,3.4160000000000004,4.335,290.1377,39.765202,12.956
5403,2437488,0,14.46993942,141.81105,1.027,7.455,1235.3,85.84,1713.0,2033.61,41.9,4735.0,2.715,9.043,290.22916000000004,37.76141,14.962
5404,10083623,0,1.278555003,131.529071,0.979,1.4247,1478.0,5.19,1515.0,1241.92,93.8,5636.0,4.5569999999999995,0.827,295.08237,47.08625,15.642999999999999
5406,8043052,0,2.244600029,133.46528999999998,1.185,1.9204,8611.0,27.47,1190.0,475.37,42.6,5256.0,4.502,0.802,296.4682,43.80146,14.731
5409,4372765,0,15.64064161,140.08502,0.522,6.4524,273310.0,77.18,921.0,169.73,206.3,6517.0,4.279,1.374,293.61035,39.415089,18.230999999999998
